level	group	se	gene	dist_kb	se_rank	se_fdr	gene_fdr	gene_specific	rho
OncotreeLineage	Myeloid	USE_22641	ITGA6	47	10	8.286898399659677e-24	0.9767961042507084	False	0.02343093032632604
OncotreeLineage	Myeloid	USE_1703	GFI1	19	11	3.5124557732031374e-23	0.0014389632151164758	True	0.3100339912411279
OncotreeLineage	Myeloid	USE_28939	IL1RAP	31	12	3.841105979667396e-23	0.9003485398240321	False	0.3586393759169216
OncotreeLineage	Myeloid	USE_2697	FCRL5	129	13	6.988686837049729e-23	1.0	False	-0.03563230243708238
OncotreeLineage	Myeloid	USE_31848	MEF2C	78	14	1.6103160039656173e-22	0.24054563970266446	False	0.5979731275389083
OncotreeLineage	Myeloid	USE_28938	IL1RAP	25	15	4.534745945081759e-22	0.9003485398240321	False	0.36253334043245483
OncotreeLineage	Ovary/Fallopian Tube	USE_28474	MECOM	365	1	7.071881724858488e-73	0.043903349723672755	True	0.34419793231015067
OncotreeLineage	Ovary/Fallopian Tube	USE_28475	MECOM	364	2	8.346196209929665e-63	0.043903349723672755	True	0.3890024966247266
OncotreeLineage	Ovary/Fallopian Tube	USE_28473	MECOM	392	3	6.914597853158145e-60	0.043903349723672755	True	0.21276482462639495
OncotreeLineage	Ovary/Fallopian Tube	USE_31707	CERT1	30	4	1.0015477238939842e-50	0.9003485398240321	False	0.2750792558074327
OncotreeLineage	Ovary/Fallopian Tube	USE_12264	FBXO33	460	5	9.345225232682824e-38	0.9003485398240321	False	0.12590897695595094
OncotreeLineage	Ovary/Fallopian Tube	USE_38793	SOX17	6	6	5.664479154202837e-37	2.620351955824686e-155	True	0.28612933891367215
OncotreeLineage	Ovary/Fallopian Tube	USE_24230	ASIP	51	7	3.0025324083307107e-35	1.0	False	-0.083140436361227
OncotreeLineage	Ovary/Fallopian Tube	USE_28472	MECOM	395	8	3.17320075902823e-32	0.043903349723672755	True	0.3498706763570021
OncotreeLineage	Ovary/Fallopian Tube	USE_11126	COG6	367	9	1.410163705327384e-27	0.9003485398240321	False	0.11209362419168978
OncotreeLineage	Ovary/Fallopian Tube	USE_361	TMEM51	156	10	2.4967249051593105e-27	0.9003485398240321	False	0.23002738334462158
OncotreeLineage	Ovary/Fallopian Tube	USE_34332	COL12A1	673	11	1.4850673659422513e-25	0.8826769151245948	False	0.19706768861801913
OncotreeLineage	Ovary/Fallopian Tube	USE_10141	USP44	90	12	5.199412780579989e-23	0.11327275953706878	False	0.061994269495148996
OncotreeLineage	Ovary/Fallopian Tube	USE_15675	ZNF19	0	13	1.0223470307633777e-22	0.9335754157088251	False	0.11636832972560829
OncotreeLineage	Ovary/Fallopian Tube	USE_31116	CDH6	190	14	1.6733099316513678e-22	5.84255797126124e-11	True	0.19181296570585146
OncotreeLineage	Ovary/Fallopian Tube	USE_38985	CPA6	240	15	1.7387717149544216e-20	0.000922479003950749	True	0.20899242831812392
OncotreeLineage	Pancreas	USE_18606	ONECUT2	35	1	1.6904733058578479e-28	0.9003485398240321	False	0.20644358283369843
OncotreeLineage	Pancreas	USE_23920	MACROD2	41	2	2.131783790755273e-13	0.9003485398240321	False	0.20129998868320975
OncotreeLineage	Pancreas	USE_34793	ARHGAP18	138	3	1.5811336046603669e-12	0.9003485398240321	False	0.470590265547462
OncotreeLineage	Pancreas	USE_30029	CCSER1	421	4	6.223948341799583e-11	0.9003485398240321	False	0.1303220805734472
OncotreeLineage	Pancreas	USE_15138	ERN2	4	5	1.8549256253928806e-09	2.5825634814840133e-09	True	0.3611848563865644
OncotreeLineage	Pancreas	USE_14655	ASB7	115	6	2.7700850119681574e-09	0.9003485398240321	False	-0.00703155329610248
OncotreeLineage	Pancreas	USE_18716	SERPINB5	16	7	2.007982260506977e-08	0.02886882531811158	True	0.6707575903267216
OncotreeLineage	Pancreas	USE_29691	RASL11B	48	8	2.432754516980319e-08	0.9911547236436319	False	-0.009837400749309952
OncotreeLineage	Pancreas	USE_40773	DMRTA1	474	9	3.6805606243931975e-08	0.9003485398240321	False	0.17492891568264923
OncotreeLineage	Pancreas	USE_38201	FAM86B2	12	10	4.1127587592245126e-08	1.0	False	0.1208822415701901
OncotreeLineage	Pancreas	USE_22312	KYNU	778	11	5.01549364511568e-08	0.9003485398240321	False	0.1831363110212099
OncotreeLineage	Pancreas	USE_41395	FANCC	163	12	5.383432404067006e-08	0.9003485398240321	False	0.22226969796774976
OncotreeLineage	Pancreas	USE_27170	SFMBT1	24	13	7.714912441472219e-08	0.9003485398240321	False	0.213748143518495
OncotreeLineage	Pancreas	USE_41461	ANKS6	31	14	8.038687663039329e-08	0.9003485398240321	False	0.5004807254318715
OncotreeLineage	Pancreas	USE_34791	ARHGAP18	147	15	8.341124910021802e-08	0.9003485398240321	False	0.5323673965015652
OncotreeLineage	Peripheral Nervous System	USE_29619	TMEM33	73	1	2.523238272059775e-53	0.9003485398240321	False	0.2070309646800966
OncotreeLineage	Peripheral Nervous System	USE_27975	DNAJB8	6	2	1.6262933951296702e-50	5.984632321763911e-30	True	0.14130625427255022
OncotreeLineage	Peripheral Nervous System	USE_29616	PHOX2B	2	3	9.861491961661271e-48	1.931613495951699e-41	True	0.24269271519899147
OncotreeLineage	Peripheral Nervous System	USE_20487	MYCN	328	4	8.794847282020298e-45	2.997552247703e-06	True	0.21929925955391388
OncotreeLineage	Peripheral Nervous System	USE_27973	DNAJB8	54	5	3.815865316274663e-44	5.984632321763911e-30	True	0.18048746218797443
OncotreeLineage	Peripheral Nervous System	USE_14189	CCDC33	22	6	2.7508132437338453e-43	0.30633097666239406	False	0.22306852430175708
OncotreeLineage	Peripheral Nervous System	USE_41969	IER5L	217	7	2.2383585399089148e-42	0.9003485398240321	False	0.21722287988178646
OncotreeLineage	Peripheral Nervous System	USE_29618	TMEM33	78	8	2.572950329307842e-42	0.9003485398240321	False	0.25304307786239283
OncotreeLineage	Peripheral Nervous System	USE_5037	RET	132	9	3.613539734392161e-42	4.8713334269817364e-05	True	0.30145109095682093
OncotreeLineage	Peripheral Nervous System	USE_20489	CYRIA	314	10	6.616979368048532e-41	0.9003485398240321	False	-0.020675967525494908
OncotreeLineage	Peripheral Nervous System	USE_20488	CYRIA	314	11	6.616979368048532e-41	0.9003485398240321	False	-0.020675967525494908
OncotreeLineage	Peripheral Nervous System	USE_13245	KIF26A	131	12	1.7098050503634376e-40	0.010395456072417727	True	0.4653752578596102
OncotreeLineage	Peripheral Nervous System	USE_23548	RAMP1	0	13	2.0220744492781526e-40	0.9003485398240321	False	0.21835109548303308
OncotreeLineage	Peripheral Nervous System	USE_3110	FAM163A	35	14	2.569554447314331e-40	1.0368494526348873e-21	True	0.3787076970836767
OncotreeLineage	Peripheral Nervous System	USE_20494	CYRIA	272	15	6.963239731684277e-40	0.9003485398240321	False	0.0134220682067856
OncotreeLineage	Pleura	USE_14536	SLCO3A1	7	1	9.999884517082892e-71	0.9003485398240321	False	0.35188026694270974
OncotreeLineage	Pleura	USE_3340	NEK7	28	2	7.417026351927624e-46	0.9003485398240321	False	0.39089587623652844
OncotreeLineage	Pleura	USE_31652	PTCD2	58	3	1.2692691646122865e-45	0.9003485398240321	False	0.016294228807348925
OncotreeLineage	Pleura	USE_31556	SREK1	292	4	5.6678002490205395e-43	0.9003485398240321	False	0.06410215591314275
OncotreeLineage	Pleura	USE_33274	TFAP2A	758	5	2.8129005425734424e-41	0.9003485398240321	False	0.3105156925239885
OncotreeLineage	Pleura	USE_27550	COL8A1	155	6	1.41419540349566e-40	0.16535223415305425	False	0.4346658820889381
OncotreeLineage	Pleura	USE_36435	LANCL2	91	7	1.1106876487828615e-39	0.9003485398240321	False	0.1430002453458534
OncotreeLineage	Pleura	USE_36203	SUGCT	420	8	1.3852829172272362e-39	0.9003485398240321	False	0.2630036921140671
OncotreeLineage	Pleura	USE_36066	PDE1C	3	9	4.8894269152890335e-39	0.9003485398240321	False	0.4103308815085953
OncotreeLineage	Pleura	USE_33273	TFAP2A	753	10	5.742021854281079e-39	0.9003485398240321	False	0.35447466486331936
OncotreeLineage	Pleura	USE_22610	METTL8	130	11	3.889101029559804e-38	0.9003485398240321	False	0.09220803509007565
OncotreeLineage	Pleura	USE_31653	PTCD2	62	12	5.312267472895554e-37	0.9003485398240321	False	0.1354515307429511
OncotreeLineage	Pleura	USE_14150	NR2E3	113	13	1.0916762815050536e-36	0.9003485398240321	False	0.34487549775451365
OncotreeLineage	Pleura	USE_2178	HSD3B1	24	14	1.9364486566171983e-36	1.2062374616729002e-06	True	0.20274050295066676
OncotreeLineage	Pleura	USE_4645	FAM107B	169	15	2.1595522503028943e-36	0.9003485398240321	False	-0.09210154910355121
OncotreeLineage	Prostate	USE_7057	GLYATL1	51	1	2.2992472500731606e-78	2.6617794803259244e-07	True	0.11892138379568702
OncotreeLineage	Prostate	USE_25078	TPTE	669	2	1.1081684362340619e-77	0.02956501594557361	True	0.016793315495051697
OncotreeLineage	Prostate	USE_30670	GPM6A	105	3	2.5918579317918016e-76	0.29962526986312343	False	0.20869721376357397
OncotreeLineage	Prostate	USE_42762	APLN	11	4	1.4835210070181829e-71	9.810052275300961e-05	True	0.13255069337773268
OncotreeLineage	Prostate	USE_22198	POTEJ	12	5	1.0897645190872766e-70	5.0718126879073566e-17	True	0.03132387041731355
OncotreeLineage	Prostate	USE_11908	CHAMP1	28	6	1.0787585649068718e-67	0.9671847242753652	False	0.0035394550646527796
OncotreeLineage	Prostate	USE_6900	LRRC4C	993	7	1.3508894242428616e-63	1.0	False	-0.06465131009684764
OncotreeLineage	Prostate	USE_29477	STIM2	1188	8	1.4478374868934378e-63	0.9003485398240321	False	0.026710591690186785
OncotreeLineage	Prostate	USE_34611	CDK19	57	9	2.8927100025156293e-62	0.9003485398240321	False	0.09240923474300625
OncotreeLineage	Prostate	USE_15437	IRX3	138	10	3.224047765545665e-60	0.9003485398240321	False	0.46810322794113807
OncotreeLineage	Prostate	USE_31641	CARTPT	27	11	3.2439638393924683e-60	1.7480285130111124e-07	True	0.21089638423601598
OncotreeLineage	Prostate	USE_37432	POT1	772	12	9.233575043156196e-60	0.9003485398240321	False	0.23304598162448192
OncotreeLineage	Prostate	USE_7056	GLYATL1	43	13	5.280826783363158e-58	2.6617794803259244e-07	True	0.15798143228667408
OncotreeLineage	Prostate	USE_7054	GLYATL1	47	14	6.614042449522857e-55	2.6617794803259244e-07	True	0.2688726185616833
OncotreeLineage	Prostate	USE_9633	DPY19L2	173	15	8.124820249978068e-51	0.9003485398240321	False	0.09096692144072495
OncotreeLineage	Skin	USE_37168	LHFPL3	177	1	2.1896518018553183e-117	0.980012927806408	False	0.09671388785923059
OncotreeLineage	Skin	USE_37167	LHFPL3	181	2	6.312988862414732e-110	0.980012927806408	False	0.21732215520409895
OncotreeLineage	Skin	USE_40272	KHDRBS3	369	3	5.435235524690677e-108	0.9003485398240321	False	0.20422862304356704
OncotreeLineage	Skin	USE_2810	FCGR2B	5	4	2.5359283648448868e-104	0.05311445555502969	True	0.15726889093570895
OncotreeLineage	Skin	USE_27795	ARHGAP31	27	5	2.8411180333249987e-99	0.41046552285123544	False	0.33252924819555757
OncotreeLineage	Skin	USE_19518	GPR42	16	6	1.1138889595778855e-98	1.0	False	-0.03253023517706908
OncotreeLineage	Skin	USE_40240	ZFAT	304	7	5.028587648620368e-97	0.9003485398240321	False	0.14841016154566283
OncotreeLineage	Skin	USE_3889	DUSP10	273	8	1.6385063437991625e-93	0.9003485398240321	False	0.4438595444486689
OncotreeLineage	Skin	USE_24368	TOP1	114	9	4.814571095684973e-91	0.9003485398240321	False	0.08494879442077644
OncotreeLineage	Skin	USE_34265	KHDRBS2	360	10	5.703521988728684e-91	1.0	False	0.21090443981363163
OncotreeLineage	Skin	USE_7727	TYR	63	11	2.903749839630717e-90	1.6141655486346872e-18	True	0.1121534563038497
OncotreeLineage	Skin	USE_10207	GAS2L3	87	12	3.5612392643719963e-90	0.9003485398240321	False	0.2148171603620311
OncotreeLineage	Skin	USE_13799	WDR72	420	13	5.040710656705787e-90	0.9003485398240321	False	0.19247884287374395
OncotreeLineage	Skin	USE_31457	ACTBL2	86	14	8.930165138880711e-89	0.9003485398240321	False	0.21315666123222435
OncotreeLineage	Skin	USE_1383	ATG4C	51	15	7.164412726875978e-88	0.9003485398240321	False	0.21198015507891338
OncotreeLineage	Soft Tissue	USE_14857	RBFOX1	875	1	1.9901923420118443e-60	3.505736490799203e-10	True	0.16667669117242437
OncotreeLineage	Soft Tissue	USE_19442	TSHZ3	5	2	1.2031937431739225e-58	0.00013092052547553323	True	0.42219771986498317
OncotreeLineage	Soft Tissue	USE_12540	TMEM30B	81	3	1.1558005092971374e-54	1.0	False	0.026027013717621048
OncotreeLineage	Soft Tissue	USE_5293	LRRTM3	104	4	1.4786345803071059e-53	1.2116746465892462e-10	True	0.15831103312156042
OncotreeLineage	Soft Tissue	USE_11336	PCDH8	81	5	2.39822195672301e-50	1.0	False	0.15524773769166075
OncotreeLineage	Soft Tissue	USE_8292	PKNOX2	35	6	3.672067454735054e-50	7.324916627032749e-05	True	0.35892321122796245
OncotreeLineage	Soft Tissue	USE_1943	GPR61	13	7	7.474496885096839e-49	0.9003485398240321	False	0.08952302750272141
OncotreeLineage	Soft Tissue	USE_27451	ROBO1	436	8	3.9446909198316405e-46	0.9003485398240321	False	0.12993528425921896
OncotreeLineage	Soft Tissue	USE_6642	OTOG	54	9	7.941444785841924e-46	0.07061641236388003	True	0.14639749390030998
OncotreeLineage	Soft Tissue	USE_5287	CTNNA3	1520	10	1.1499010918852717e-45	1.0	False	0.12106524234333559
OncotreeLineage	Soft Tissue	USE_42676	NRK	12	11	3.601687812663032e-45	0.0012767165444493415	True	0.25181597415128204
OncotreeLineage	Soft Tissue	USE_8553	TEAD4	33	12	4.5786798713602525e-43	0.9003485398240321	False	0.32567444782422866
OncotreeLineage	Soft Tissue	USE_5288	CTNNA3	1496	13	3.246717808072334e-42	1.0	False	0.029739515038892016
OncotreeLineage	Soft Tissue	USE_14275	TBC1D2B	6	14	1.7336358087134902e-40	0.9003485398240321	False	0.08607679673029162
OncotreeLineage	Soft Tissue	USE_17037	NGFR	66	15	7.183114475205577e-40	0.0532627568496462	True	0.2971805790707651
OncotreeLineage	Testis	USE_32492	SCGB3A2	4	1	3.93680678297936e-107	8.356220834114862e-36	True	0.31233356200844725
OncotreeLineage	Testis	USE_39006	PRDM14	9	2	1.93495618805016e-102	3.5860252122729936e-49	True	0.20386078215120787
OncotreeLineage	Testis	USE_37092	IFT22	21	3	3.6804326164760974e-97	0.9164682209825527	False	0.140936343586935
OncotreeLineage	Testis	USE_42812	ZIC3	2	4	1.3822888212267638e-96	1.4791031132520438e-33	True	0.16565252497302851
OncotreeLineage	Testis	USE_30963	ATPSCKMT	134	5	1.4152409595525745e-89	0.9630674503902718	False	0.11122889376845614
OncotreeLineage	Testis	USE_1369	L1TD1	7	6	9.34349446369675e-84	3.605379213296014e-32	True	0.1480319448569098
OncotreeLineage	Testis	USE_4126	DISC1	285	7	2.1987141625211164e-82	0.9666982122509422	False	0.001031683464744113
OncotreeLineage	Testis	USE_42667	TMEM31	29	8	1.4918401466103456e-81	8.447008628429814e-12	True	0.021224004933609538
OncotreeLineage	Testis	USE_16619	RHBDL3	8	9	1.8881019889496823e-79	0.9003485398240321	False	0.38676798304542703
OncotreeLineage	Testis	USE_13342	GOLGA6L6	195	10	5.791224856889621e-78	0.10584345818949893	False	0.13742193866732402
OncotreeLineage	Testis	USE_2301	FAM72C	140	11	1.0339461633625843e-77	0.9003485398240321	False	0.179443067588368
OncotreeLineage	Testis	USE_22686	CHN1	23	12	1.25746162405399e-77	0.9003485398240321	False	0.3536825021317264
OncotreeLineage	Testis	USE_13338	GOLGA6L6	432	13	1.269908752399864e-77	0.10584345818949893	False	0.11878223224129235
OncotreeLineage	Testis	USE_37657	AKR1D1	109	14	1.947790889851516e-77	0.9313653165805351	False	0.2178529857602413
OncotreeLineage	Testis	USE_13822	PRTG	15	15	3.0719242499645286e-77	0.39363660886894636	False	0.3660719826659379
OncotreeLineage	Uterus	USE_6765	EIF3M	67	1	1.070910002233804e-52	0.9003485398240321	False	0.2530612714480302
OncotreeLineage	Uterus	USE_11408	MZT1	152	2	3.426706471285986e-49	0.9003485398240321	False	0.31774405929183624
OncotreeLineage	Uterus	USE_11406	MZT1	206	3	2.4989618197624263e-46	0.9003485398240321	False	0.2494881381150208
OncotreeLineage	Uterus	USE_33677	OR2B6	48	4	6.735952387946884e-41	0.9003485398240321	False	0.06121250855963855
OncotreeLineage	Uterus	USE_11409	MZT1	68	5	8.602454319752178e-38	0.9003485398240321	False	0.13869667823877097
OncotreeLineage	Uterus	USE_28647	KCNMB2	376	6	6.43028784544845e-33	0.013074939813677485	True	0.018839154416154646
OncotreeLineage	Uterus	USE_35197	CNKSR3	100	7	4.0623217247976e-29	0.9003485398240321	False	0.4571255578310045
OncotreeLineage	Uterus	USE_30130	DKK2	77	8	2.1177575370064846e-27	0.9003485398240321	False	0.295031033805874
OncotreeLineage	Uterus	USE_28640	KCNMB2	565	9	1.0373333685847506e-26	0.013074939813677485	True	-0.05122807712244773
OncotreeLineage	Uterus	USE_11404	MZT1	288	11	2.025981604145972e-25	0.9003485398240321	False	0.24543498126662644
OncotreeLineage	Uterus	USE_11407	MZT1	173	13	2.6846891559641537e-25	0.9003485398240321	False	0.2009714573371749
OncotreeLineage	Uterus	USE_5230	CABCOCO1	103	14	6.80949168506206e-25	0.9003485398240321	False	0.3280521643799708
OncotreeLineage	Uterus	USE_28638	KCNMB2	591	15	1.27194743597549e-24	0.013074939813677485	True	-0.015864636635685606
OncotreePrimaryDisease	Acute Myeloid Leukemia	USE_13476	GOLGA8N	12	1	1.2254643748161358e-51	0.0497362980514392	True	0.25057677679761325
OncotreePrimaryDisease	Acute Myeloid Leukemia	USE_13442	GOLGA8Q	12	2	2.9423363497605824e-50	7.920409065299602e-09	True	0.3195850716762383
OncotreePrimaryDisease	Acute Myeloid Leukemia	USE_13472	GOLGA8O	12	3	3.985082887259744e-48	0.006779608865593845	True	0.28201265497826994
OncotreePrimaryDisease	Acute Myeloid Leukemia	USE_40120	GSDMC	101	4	4.01593774841303e-43	0.9991564360086342	False	0.0659095105242024
OncotreePrimaryDisease	Acute Myeloid Leukemia	USE_31849	MEF2C	238	5	1.6241660750348683e-42	0.7090671294470876	False	0.26750644333861934
OncotreePrimaryDisease	Acute Myeloid Leukemia	USE_5038	RET	130	6	2.401969942855124e-40	0.5222165308344194	False	0.29354821152899085
OncotreePrimaryDisease	Acute Myeloid Leukemia	USE_7489	P2RY2	25	7	1.5219964734788153e-37	0.47966928131372066	False	0.37096731753328827
OncotreePrimaryDisease	Acute Myeloid Leukemia	USE_22641	ITGA6	47	8	8.66485191974987e-37	0.9316034692002058	False	0.02343093032632604
OncotreePrimaryDisease	Acute Myeloid Leukemia	USE_39722	DEPTOR	103	9	6.099847807972105e-35	0.9038911836483682	False	0.22323074737376933
OncotreePrimaryDisease	Acute Myeloid Leukemia	USE_1703	GFI1	19	10	1.7262815524217994e-34	0.012828148222384974	True	0.3100339912411279
OncotreePrimaryDisease	Acute Myeloid Leukemia	USE_2697	FCRL5	129	11	3.339365558079054e-34	0.9760517518877493	False	-0.03563230243708238
OncotreePrimaryDisease	Acute Myeloid Leukemia	USE_42580	VSIG4	29	12	2.416451008662843e-33	1.4829558068803678e-31	True	0.3429868397329434
OncotreePrimaryDisease	Acute Myeloid Leukemia	USE_28939	IL1RAP	31	13	4.298111025971218e-33	0.9038911836483682	False	0.3586393759169216
OncotreePrimaryDisease	Acute Myeloid Leukemia	USE_18873	PRSS57	4	14	6.06275009902007e-33	5.066674351846846e-19	True	0.220436173998444
OncotreePrimaryDisease	Acute Myeloid Leukemia	USE_42658	RAB40AL	47	15	2.8123837071599566e-32	0.9758673906604518	False	0.1072955500249576
OncotreePrimaryDisease	Adult-Type Diffuse Glioma	USE_11694	TMTC4	236	1	1.3202370360829889e-163	0.9038911836483682	False	-0.0980519218178817
OncotreePrimaryDisease	Adult-Type Diffuse Glioma	USE_11693	TMTC4	242	2	3.1403189442813527e-128	0.9038911836483682	False	-0.07812780512315319
OncotreePrimaryDisease	Adult-Type Diffuse Glioma	USE_10009	ATP2B1	84	3	1.770849291296372e-78	0.9038911836483682	False	0.2276865705385382
OncotreePrimaryDisease	Adult-Type Diffuse Glioma	USE_30939	FASTKD3	69	4	9.930310516964967e-70	0.9038911836483682	False	0.1829084105468216
OncotreePrimaryDisease	Adult-Type Diffuse Glioma	USE_8937	SOX5	152	5	6.792246627098828e-47	0.9038911836483682	False	0.28276248725543224
OncotreePrimaryDisease	Adult-Type Diffuse Glioma	USE_21128	GTF2A1L	20	6	2.452304439738784e-46	0.00031787308937442484	True	0.05104653901971111
OncotreePrimaryDisease	Adult-Type Diffuse Glioma	USE_40509	DMRT1	103	7	1.2379470015317648e-43	0.9038911836483682	False	0.24947043706904823
OncotreePrimaryDisease	Adult-Type Diffuse Glioma	USE_36068	PDE1C	26	8	2.0988969108062036e-42	0.04157411245282296	True	0.3691562631331386
OncotreePrimaryDisease	Adult-Type Diffuse Glioma	USE_27187	CACNA2D3	40	9	9.852318832453138e-42	0.8350954226349007	False	0.09259921800156089
OncotreePrimaryDisease	Adult-Type Diffuse Glioma	USE_16470	SPECC1	78	10	1.2271653778710614e-41	0.9038911836483682	False	0.31347681829504165
OncotreePrimaryDisease	Adult-Type Diffuse Glioma	USE_23571	ASB1	204	11	9.302531049949651e-41	0.9038911836483682	False	0.23423626136798106
OncotreePrimaryDisease	Adult-Type Diffuse Glioma	USE_36585	GALNT17	114	12	1.636923628586804e-39	2.01656989268553e-05	True	0.32915444593054743
OncotreePrimaryDisease	Adult-Type Diffuse Glioma	USE_12085	PRKD1	318	13	1.1404897592769409e-37	0.9038911836483682	False	0.4248866748911043
OncotreePrimaryDisease	Adult-Type Diffuse Glioma	USE_40768	CDKN2B	111	14	1.2336209179654828e-36	0.9944703593364074	False	0.7260292624251787
